id	position	totalWeight	itemTransported
7622	0100177	24648.942	TV
5250	0101177	24648.662	Headphones
11948	0102177	24648.552	Fries
2210	0103177	24646.893	Bicycle
4303	0104177	24646.101	Steak
9194	0105177	24641.995	Ice Cream
14976	0106177	24641.754	Fries
13948	0107177	24641.455	Oil
8671	0108177	24641.369	Steak
14738	0109177	24640.378	Lamp
13469	0110177	24639.834	Steak
12197	0111177	24638.135	Shampoo
2630	0112177	24637.764	Pizza
8411	0113177	24636.492	Desk
11485	0114177	24635.017	Pizza
978	0100179	24631.155	Jeans
4114	0101179	24630.294	Flower pot
2501	0102179	24627.259	Pizza
6651	0103179	24627.089	Milk
7904	0104179	24624.512	Pizza
13070	0105179	24623.283	Headphones
632	0106179	24623.188	Pizza
3745	0107179	24617.215	Jeans
1273	0108179	24615.322	Bed
13883	0109179	24614.743	Headphones
3223	0110179	24613.191	Steak
4058	0111179	24612.183	Bed
12395	0112179	24610.738	Jeans
11532	0113179	24610.267	Painting
2801	0114179	24610.17	Apple juice
3611	0100181	24604.676	Flower pot
10679	0101181	24602.498	Desk
8440	0102181	24599.322	Cleaning agent
2190	0103181	24599.089	Bicycle
13900	0104181	24597.638	Laptop
5057	0105181	24597.414	Headphones
2784	0106181	24595.309	Steak
13106	0107181	24590.616	Milk
1159	0108181	24589.145	Flower pot
4185	0109181	24586.045	Cleaning agent
5830	0110181	24582.352	Laptop
3680	0111181	24574.747	Bed
1082	0112181	24574.0	Apple juice
12026	0113181	24572.87	Steak
646	0114181	24571.521	Desk
13932	0100183	24571.503	Ice Cream
262	0101183	24571.151	Bed
11956	0102183	24571.092	Lamp
2725	0103183	24570.521	Laptop
13294	0104183	24569.129	Cleaning agent
11805	0105183	24567.885	Lamp
9533	0106183	24566.655	Bicycle
12228	0107183	24563.92	Fries
563	0108183	24563.085	Shampoo
9850	0109183	24561.56	Shampoo
9990	0110183	24559.202	Lamp
3608	0111183	24554.087	TV
4271	0112183	24553.529	Shampoo
1074	0113183	24552.549	Cleaning agent
6796	0114183	24546.237	Jeans
10255	0100185	24543.966	Laptop
8193	0101185	24543.821	Bicycle
6508	0102185	24543.644	Bed
10878	0103185	24541.906	Lamp
8761	0104185	24541.162	Ice Cream
5103	0105185	24538.93	Headphones
13306	0106185	24538.339	Flower pot
3202	0107185	24533.628	Water
5925	0108185	24533.145	Steak
8102	0109185	24533.054	Pizza
10995	0110185	24531.583	Painting
13827	0111185	24530.116	TV
1482	0112185	24526.969	Ice Cream
5630	0113185	24526.398	Bed
9248	0114185	24523.833	Water
1974	0100187	24522.496	Bicycle
13600	0101187	24516.519	Bed
12772	0102187	24509.022	Steak
7235	0103187	24508.409	Milk
2914	0104187	24508.164	Bed
6581	0105187	24508.021	Steak
3929	0106187	24507.135	Ice Cream
264	0107187	24506.825	Cleaning agent
14828	0108187	24505.906	Water
10903	0109187	24504.508	Cleaning agent
8021	0110187	24503.461	Headphones
9174	0111187	24502.758	Laptop
8964	0112187	24501.025	Apple juice
4811	0113187	24500.032	Ice Cream
6896	0114187	24499.388	Headphones
6932	0100189	24498.903	Oil
1591	0101189	24497.829	Flower pot
8655	0102189	24497.081	Bicycle
14487	0103189	24496.398	Steak
4753	0104189	24492.906	Bed
9428	0105189	24492.052	Flower pot
13330	0106189	24491.797	Milk
3256	0107189	24490.33	Laptop
2137	0108189	24487.514	Bed
5430	0109189	24485.689	Painting
14485	0110189	24480.79	Fries
6065	0111189	24478.036	Jeans
2800	0112189	24475.792	Milk
635	0113189	24470.479	Laptop
5481	0114189	24468.14	Laptop
9558	0100191	24467.576	Water
1721	0101191	24466.461	Lamp
4101	0102191	24464.775	Desk
9974	0103191	24464.413	Laptop
11572	0104191	24463.968	Shampoo
13164	0105191	24462.183	Water
12895	0106191	24461.332	Oil
7421	0107191	24461.243	Water
2260	0108191	24459.085	Bed
12830	0109191	24458.958	Cleaning agent
10191	0110191	24457.842	Water
9198	0111191	24457.756	Lamp
9519	0112191	24453.315	Water
11198	0113191	24452.05	Steak
3936	0114191	24448.03	Ice Cream
14636	0100193	24447.018	Lamp
14301	0101193	24446.834	Fries
7250	0102193	24444.865	Water
896	0103193	24444.422	Lamp
12627	0104193	24440.979	Painting
6855	0105193	24440.202	Desk
1750	0106193	24439.25	Fries
12727	0107193	24437.608	Laptop
433	0108193	24433.727	Pizza
8081	0109193	24431.442	Flower pot
3925	0110193	24428.892	Desk
948	0111193	24420.896	Flower pot
13205	0112193	24417.459	Bicycle
506	0113193	24417.098	Bed
1180	0114193	24415.643	Bicycle
8271	0100195	24415.41	Jeans
7871	0101195	24409.03	Shampoo
9342	0102195	24405.151	Shampoo
5638	0103195	24403.284	Apple juice
2472	0104195	24402.574	Bicycle
4665	0105195	24398.914	Ice Cream
2431	0106195	24397.549	Fries
12405	0107195	24397.522	Ice Cream
5397	0108195	24395.574	Laptop
10262	0109195	24394.094	Painting
12302	0110195	24393.9	Fries
2403	0111195	24389.383	Bicycle
8831	0112195	24384.202	Bicycle
7606	0113195	24379.993	Shampoo
6315	0114195	24379.805	Pizza
5880	0100197	24377.639	TV
13364	0101197	24377.117	Cleaning agent
6323	0102197	24375.477	Laptop
8151	0103197	24374.275	Ice Cream
2099	0104197	24372.019	Flower pot
1451	0105197	24371.172	Cleaning agent
4663	0106197	24369.322	Desk
254	0107197	24366.519	Apple juice
2357	0108197	24365.768	Headphones
9165	0109197	24364.676	Lamp
14174	0110197	24363.387	Oil
7300	0111197	24362.759	Water
4371	0112197	24362.69	Bed
124	0113197	24362.669	Jeans
2059	0114197	24361.832	Jeans
4304	0100199	24361.238	Headphones
4872	0101199	24359.436	Jeans
12230	0102199	24358.679	Painting
10655	0103199	24358.239	Laptop
12433	0104199	24358.056	Painting
5723	0105199	24357.953	Apple juice
8157	0106199	24356.707	Flower pot
12086	0107199	24356.698	Laptop
3252	0108199	24353.412	Desk
6753	0109199	24352.839	Painting
3832	0110199	24351.049	Ice Cream
10940	0111199	24349.205	Bed
11056	0112199	24348.871	Painting
1049	0113199	24347.844	TV
12387	0114199	24347.813	Water
5543	0100201	24346.224	TV
11635	0101201	24344.909	Flower pot
3554	0102201	24339.281	Shampoo
9117	0103201	24337.812	Lamp
10314	0104201	24335.607	Bed
10469	0105201	24333.913	Pizza
12298	0106201	24333.431	Painting
8583	0107201	24332.768	Water
6027	0108201	24329.141	Milk
13148	0109201	24326.459	Lamp
6503	0110201	24324.983	Shampoo
2818	0111201	24323.159	Ice Cream
12333	0112201	24321.965	Oil
2324	0113201	24320.535	Steak
12978	0114201	24317.781	Laptop
1225	0100203	24316.746	TV
6173	0101203	24315.738	Bed
10000	0102203	24307.824	Shampoo
7332	0103203	24306.005	Fries
6218	0104203	24304.68	Cleaning agent
7549	0105203	24302.501	Laptop
3481	0106203	24299.652	Milk
7076	0107203	24294.561	Shampoo
1466	0108203	24292.539	Water
5064	0109203	24292.136	Bed
11223	0110203	24291.832	Cleaning agent
9862	0111203	24291.103	Shampoo
8178	0112203	24290.413	Painting
10550	0113203	24289.359	Cleaning agent
4929	0114203	24287.212	Steak
6354	0100205	24283.388	Steak
2195	0101205	24280.861	Lamp
7072	0102205	24279.348	Cleaning agent
7998	0103205	24279.203	Bed
2825	0104205	24277.705	Shampoo
14219	0105205	24271.393	Jeans
10527	0106205	24270.737	Flower pot
6387	0107205	24268.098	Lamp
6838	0108205	24267.014	Fries
1725	0109205	24266.975	Pizza
578	0110205	24266.386	Bicycle
6441	0111205	24265.532	Lamp
14295	0112205	24262.43	Headphones
13637	0113205	24262.076	Oil
6337	0114205	24261.553	Headphones
9135	0100207	24259.766	Lamp
12875	0101207	24258.656	Fries
10063	0102207	24257.335	Bed
3455	0103207	24253.598	Jeans
4018	0104207	24252.148	Shampoo
12752	0105207	24251.563	Water
12846	0106207	24250.197	Jeans
13643	0107207	24247.486	Lamp
7788	0108207	24242.922	Ice Cream
2359	0109207	24240.798	Flower pot
4716	0110207	24227.906	Lamp
9760	0111207	24227.546	Desk
5076	0112207	24226.927	Milk
8922	0113207	24225.931	Desk
13043	0114207	24225.091	Water
9816	0100209	24224.041	Jeans
6972	0101209	24222.235	Lamp
8798	0102209	24221.528	Steak
9211	0103209	24221.322	Lamp
3719	0104209	24221.018	Water
6197	0105209	24220.051	Oil
9805	0106209	24219.632	Fries
11509	0107209	24218.484	Milk
12461	0108209	24218.352	Apple juice
1428	0109209	24216.931	Bicycle
436	0110209	24212.304	Oil
9753	0111209	24212.11	Fries
9761	0112209	24211.016	Laptop
12326	0113209	24209.589	Jeans
13976	0114209	24205.064	Bed
11432	0100211	24203.775	Ice Cream
7162	0101211	24203.708	Cleaning agent
8657	0102211	24202.404	Painting
13989	0103211	24201.566	Cleaning agent
9061	0104211	24201.284	Cleaning agent
2265	0105211	24200.755	Ice Cream
1798	0106211	24199.912	Pizza
7169	0107211	24199.184	Fries
2929	0108211	24195.338	Pizza
7043	0109211	24194.886	Desk
7615	0110211	24191.398	Shampoo
5294	0111211	24188.884	Bed
8748	0112211	24188.85	Flower pot
14826	0113211	24187.56	Apple juice
2034	0114211	24186.915	Headphones
14245	0100213	24180.017	Headphones
762	0101213	24176.989	Painting
2300	0102213	24172.524	Oil
10985	0103213	24170.067	Milk
11766	0104213	24170.006	Milk
1758	0105213	24169.83	Laptop
4951	0106213	24168.729	Apple juice
9689	0107213	24168.272	TV
6208	0108213	24161.5	Desk
7971	0109213	24156.024	Steak
9872	0110213	24153.904	Headphones
10928	0111213	24153.183	Headphones
11474	0112213	24149.779	Desk
8883	0113213	24147.925	Water
14265	0114213	24146.868	Flower pot
6789	0100215	24146.199	Bicycle
12265	0101215	24145.09	Ice Cream
5278	0102215	24143.713	TV
7696	0103215	24143.526	Painting
6423	0104215	24141.766	Painting
9887	0105215	24138.889	Flower pot
70	0106215	24138.833	Jeans
797	0107215	24137.737	Cleaning agent
510	0108215	24136.649	Lamp
783	0109215	24134.834	TV
6229	0110215	24134.724	Desk
1749	0111215	24132.949	Bicycle
12805	0112215	24127.241	Steak
12311	0113215	24127.142	Fries
11608	0114215	24124.393	TV
5	0100217	24121.986	Oil
7502	0101217	24121.304	Lamp
14021	0102217	24119.012	TV
11549	0103217	24118.945	Oil
4574	0104217	24115.017	Apple juice
2296	0105217	24112.423	Lamp
1934	0106217	24112.309	Bed
3466	0107217	24111.456	Oil
4699	0108217	24110.772	Jeans
7671	0109217	24110.637	Laptop
14552	0110217	24110.549	TV
8300	0111217	24109.694	Jeans
13156	0112217	24108.595	Oil
12231	0113217	24108.354	Flower pot
4257	0114217	24101.865	Jeans
10840	0100219	24100.662	Oil
1887	0101219	24098.817	TV
4721	0102219	24095.91	Steak
8192	0103219	24093.831	Lamp
5978	0104219	24093.296	Water
7790	0105219	24092.136	Ice Cream
11877	0106219	24088.901	Oil
2461	0107219	24088.008	Lamp
14478	0108219	24087.389	Steak
12391	0109219	24086.768	Pizza
10500	0110219	24085.768	Pizza
14094	0111219	24082.444	Lamp
4050	0112219	24078.944	Apple juice
199	0113219	24078.318	Jeans
8232	0114219	24077.464	Fries
9367	0100221	24076.748	Painting
6205	0101221	24075.931	Fries
12900	0102221	24074.954	Bicycle
4493	0103221	24072.206	Fries
13454	0104221	24072.098	Bed
14368	0105221	24067.315	Painting
1685	0106221	24066.792	Fries
9845	0107221	24066.604	Laptop
6060	0108221	24065.052	TV
2685	0109221	24065.038	Laptop
12885	0110221	24064.387	Bicycle
4725	0111221	24062.7	Bicycle
9763	0112221	24058.586	Pizza
12626	0113221	24054.557	Lamp
12246	0114221	24054.171	Shampoo
4199	0100223	24053.61	Flower pot
10697	0101223	24053.604	Laptop
10040	0102223	24052.709	Milk
2130	0103223	24051.713	Lamp
6755	0104223	24050.225	Bicycle
4942	0105223	24049.481	Shampoo
8468	0106223	24045.89	Desk
5614	0107223	24045.863	Bicycle
6864	0108223	24040.873	Oil
9404	0109223	24039.629	Steak
3215	0110223	24038.475	Cleaning agent
8825	0111223	24037.288	Shampoo
11457	0112223	24034.28	Laptop
483	0113223	24031.075	Oil
8488	0114223	24029.903	Oil
10529	0100225	24029.529	Desk
11251	0101225	24025.668	Bicycle
14985	0102225	24020.609	Laptop
7161	0103225	24020.346	Bed
8111	0104225	24018.828	Water
733	0105225	24018.769	Fries
10644	0106225	24012.655	Flower pot
369	0107225	24010.409	Oil
3273	0108225	24009.105	Water
8324	0109225	24007.438	Headphones
10136	0110225	24002.497	Desk
12609	0111225	24001.802	Flower pot
7415	0112225	24000.097	Milk
5283	0113225	23999.663	Pizza
3725	0114225	23992.201	Painting
7434	0100227	23991.884	Shampoo
1715	0101227	23990.281	Bicycle
3866	0102227	23988.492	Milk
6421	0103227	23988.481	Water
1400	0104227	23987.159	Shampoo
6059	0105227	23984.101	Water
7062	0106227	23982.054	Shampoo
7545	0107227	23981.421	Jeans
4141	0108227	23980.96	Flower pot
1834	0109227	23980.128	Steak
13881	0110227	23978.354	TV
8160	0111227	23977.527	Milk
4647	0112227	23975.503	Fries
13367	0113227	23975.246	Ice Cream
5936	0114227	23973.79	TV
12778	0100229	23972.49	TV
3875	0101229	23971.83	Shampoo
7644	0102229	23971.04	Bed
8038	0103229	23968.072	Ice Cream
11249	0104229	23965.685	Shampoo
5038	0105229	23965.294	Laptop
4487	0106229	23963.71	Lamp
7754	0107229	23963.194	Milk
8280	0108229	23959.744	Desk
7402	0109229	23955.04	Headphones
853	0110229	23952.332	Flower pot
4937	0111229	23952.278	Bicycle
2250	0112229	23950.266	Shampoo
12095	0113229	23950.209	Cleaning agent
4767	0114229	23949.82	Cleaning agent
5618	0100231	23949.314	Painting
3100	0101231	23949.072	Milk
1766	0102231	23947.638	Milk
14294	0103231	23947.256	Desk
7400	0104231	23947.17	Shampoo
6827	0105231	23945.044	Flower pot
8224	0106231	23943.368	Ice Cream
6969	0107231	23942.447	Bicycle
7172	0108231	23941.693	Lamp
14872	0109231	23940.693	Painting
8128	0110231	23939.754	Laptop
297	0111231	23938.55	Flower pot
14532	0112231	23938.261	Apple juice
12972	0113231	23937.162	Water
722	0114231	23937.073	Steak
2032	0100233	23936.306	Fries
9935	0101233	23935.965	Pizza
5780	0102233	23935.066	Water
13584	0103233	23934.824	Steak
12143	0104233	23930.015	Bed
2838	0105233	23928.807	Oil
13071	0106233	23925.727	Desk
2414	0107233	23925.246	Bed
8444	0108233	23925.144	Milk
168	0109233	23925.135	Painting
7390	0110233	23922.645	TV
8368	0111233	23919.498	Lamp
6367	0112233	23918.179	Milk
11922	0113233	23914.834	TV
5623	0114233	23913.883	Milk
5662	0100235	23913.859	Bed
6618	0101235	23913.338	Apple juice
6921	0102235	23912.969	Painting
14541	0103235	23912.218	Painting
9674	0104235	23911.492	Jeans
2187	0105235	23910.815	Laptop
6414	0106235	23910.083	Bicycle
9066	0107235	23909.077	Apple juice
1080	0108235	23908.886	Fries
2567	0109235	23904.829	Bed
7217	0110235	23904.687	Bicycle
7750	0111235	23904.167	Flower pot
5070	0112235	23901.905	Cleaning agent
6297	0113235	23901.74	Steak
8356	0114235	23901.498	Flower pot
12640	0100237	23901.17	Headphones
9498	0101237	23900.812	Oil
12150	0102237	23898.521	Painting
4681	0103237	23896.581	Water
8328	0104237	23890.829	Oil
4997	0105237	23888.258	Headphones
4401	0106237	23886.941	Water
20	0107237	23886.28	Shampoo
13941	0108237	23884.284	Ice Cream
5800	0109237	23883.191	TV
8928	0110237	23882.254	Water
7908	0111237	23881.279	Laptop
4046	0112237	23878.645	Jeans
10192	0113237	23878.045	TV
228	0114237	23877.178	Oil
786	0100239	23876.665	Fries
9478	0101239	23876.398	Steak
10014	0102239	23873.668	Cleaning agent
161	0103239	23870.239	Shampoo
4849	0104239	23867.671	Bed
9234	0105239	23863.167	Bed
11354	0106239	23860.751	Steak
2910	0107239	23860.747	Pizza
14009	0108239	23859.913	Water
6892	0109239	23859.807	Shampoo
13577	0110239	23857.42	Oil
7046	0111239	23856.027	Steak
13144	0112239	23855.381	Lamp
6439	0113239	23853.705	Ice Cream
4626	0114239	23850.792	Steak
9411	0100241	23848.525	Headphones
1246	0101241	23846.98	Steak
9530	0102241	23846.058	Painting
8043	0103241	23844.457	Shampoo
14741	0104241	23842.293	Jeans
13620	0105241	23841.43	Apple juice
592	0106241	23839.357	Apple juice
10041	0107241	23836.892	Fries
8787	0108241	23835.796	Steak
6003	0109241	23834.646	Painting
1299	0110241	23833.989	Steak
13058	0111241	23832.54	Lamp
11098	0112241	23829.081	Water
14098	0113241	23827.988	Water
5015	0114241	23827.423	Jeans
4798	0100243	23826.856	Milk
8725	0101243	23826.161	Lamp
4489	0102243	23826.052	Steak
1621	0103243	23823.819	Cleaning agent
557	0104243	23821.62	Fries
12316	0105243	23816.741	Water
14756	0106243	23814.443	Bicycle
9532	0107243	23814.1	Pizza
485	0108243	23812.602	Fries
7431	0109243	23812.41	Flower pot
3517	0110243	23810.016	Pizza
8531	0111243	23808.808	Oil
14143	0112243	23807.657	Pizza
1860	0113243	23807.17	Pizza
7301	0114243	23805.132	Pizza
10106	0100245	23804.265	Bicycle
1757	0101245	23803.224	Cleaning agent
6061	0102245	23801.202	Cleaning agent
442	0103245	23799.265	Apple juice
250	0104245	23795.416	Fries
7722	0105245	23792.203	Fries
6599	0106245	23786.535	Laptop
2370	0107245	23785.927	Bed
10087	0108245	23784.349	Apple juice
13718	0109245	23782.305	Shampoo
10963	0110245	23781.615	Cleaning agent
8547	0111245	23781.201	Pizza
5860	0112245	23779.473	Bicycle
8292	0113245	23777.493	TV
3091	0114245	23777.384	Desk
12428	0100247	23776.931	Cleaning agent
2471	0101247	23770.507	Oil
4336	0102247	23769.104	Cleaning agent
7732	0103247	23766.659	Pizza
10680	0104247	23763.598	TV
10850	0105247	23761.632	Steak
6459	0106247	23760.376	Flower pot
14420	0107247	23759.888	Headphones
5209	0108247	23758.218	Lamp
11155	0109247	23755.12	Headphones
11728	0110247	23754.52	Water
8811	0111247	23751.543	Bicycle
13510	0112247	23747.435	Pizza
10323	0113247	23745.991	Ice Cream
9757	0114247	23744.516	Lamp
4310	0100249	23742.471	Pizza
7544	0101249	23736.919	Jeans
13697	0102249	23728.364	Shampoo
13606	0103249	23727.159	Apple juice
6666	0104249	23719.798	Oil
12820	0105249	23718.34	Flower pot
8707	0106249	23715.331	Lamp
4378	0107249	23713.633	Shampoo
3051	0108249	23711.649	Steak
5672	0109249	23710.322	Ice Cream
14586	0110249	23709.923	Flower pot
1682	0111249	23708.271	Oil
1726	0112249	23707.492	Bicycle
1012	0113249	23702.301	Shampoo
1233	0114249	23702.03	Steak
9037	0100251	23699.532	Lamp
12934	0101251	23699.518	Laptop
3527	0102251	23694.624	Apple juice
13722	0103251	23693.243	Headphones
7612	0104251	23692.977	Steak
14737	0105251	23692.938	Oil
1167	0106251	23692.299	Shampoo
9786	0107251	23688.2	Apple juice
6105	0108251	23688.038	Headphones
5285	0109251	23687.329	Fries
2941	0110251	23684.099	Bicycle
7663	0111251	23680.902	Flower pot
8162	0112251	23680.849	Bed
12195	0113251	23679.617	Ice Cream
7490	0114251	23678.392	Oil
140	0100253	23677.565	Apple juice
9048	0101253	23677.49	Apple juice
3851	0102253	23674.117	Jeans
13928	0103253	23673.687	Cleaning agent
6206	0104253	23673.286	Bicycle
8981	0105253	23666.755	Lamp
5458	0106253	23661.104	TV
11452	0107253	23657.839	Headphones
5582	0108253	23656.362	Headphones
5994	0109253	23653.57	TV
4524	0110253	23648.81	Shampoo
9980	0111253	23642.455	Ice Cream
12499	0112253	23640.139	Milk
3814	0113253	23639.635	Painting
14803	0114253	23639.569	Desk
3229	0100255	23638.343	Laptop
5664	0101255	23636.318	Painting
13235	0102255	23635.224	Pizza
6340	0103255	23634.591	Jeans
1081	0104255	23634.328	Pizza
3124	0105255	23632.876	Painting
1009	0106255	23629.253	Shampoo
2129	0107255	23628.47	Pizza
10569	0108255	23628.434	Cleaning agent
3625	0109255	23628.336	Laptop
1891	0110255	23626.442	Shampoo
486	0111255	23626.409	Flower pot
8169	0112255	23625.34	Bed
3457	0113255	23622.837	Bicycle
2927	0114255	23622.508	Ice Cream
10020	0100257	23621.01	Painting
13400	0101257	23620.73	Pizza
548	0102257	23617.462	TV
14426	0103257	23617.447	Cleaning agent
9777	0104257	23617.174	Pizza
3454	0105257	23612.49	Headphones
9436	0106257	23608.45	Ice Cream
11008	0107257	23607.01	Apple juice
13583	0108257	23602.912	Lamp
5339	0109257	23600.574	Shampoo
3185	0110257	23598.707	Painting
1563	0111257	23598.441	Fries
2963	0112257	23596.022	Shampoo
998	0113257	23592.689	Bicycle
7703	0114257	23590.801	Steak
11174	0100259	23589.779	Desk
4791	0101259	23589.652	TV
965	0102259	23589.152	Water
10977	0103259	23587.941	Jeans
13942	0104259	23586.974	Shampoo
12937	0105259	23584.408	Painting
14846	0106259	23584.357	Milk
7394	0107259	23583.227	Shampoo
1301	0108259	23581.562	Milk
12413	0109259	23581.259	Bicycle
10953	0110259	23581.176	Laptop
10387	0111259	23577.676	Bed
3629	0112259	23577.599	Jeans
4976	0113259	23577.567	Bed
4597	0114259	23577.05	Laptop
9055	0100261	23576.639	TV
4348	0101261	23576.052	Ice Cream
13833	0102261	23574.393	Laptop
10620	0103261	23573.148	Cleaning agent
9153	0104261	23572.444	Jeans
878	0105261	23571.486	TV
11547	0106261	23570.802	Desk
2400	0107261	23568.771	Ice Cream
